customer_id,transaction_date,product_used,transaction_amount,customer_tenure,transaction_frequency
1638,2024-07-03,Savings Account,93309.68,10,45
1247,2024-10-18,Credit Card,63928.08,3,16
1209,2024-04-30,Credit Card,80646.48,10,3
1812,2023-08-28,Savings Account,47820.18,5,7
1050,2024-11-22,Current Account,89818.07,7,4
1560,2024-08-16,Credit Card,68606.19,1,29
1458,2023-12-26,Mutual Fund,28778.9,1,39
1026,2024-05-11,Credit Card,73804.09,12,2
1601,2024-11-25,Car Loan,59107.79,13,27
1309,2023-06-29,Mortgage Loan,75933.9,10,34
1722,2023-11-28,Personal Loan,26148.94,8,20
1845,2023-10-09,Mortgage Loan,42198.4,2,47
1387,2024-08-07,Savings Account,54358.09,1,4
1995,2024-11-08,Credit Card,7834.16,3,2
1503,2024-03-19,Mortgage Loan,9070.19,12,21
1926,2024-07-07,Mortgage Loan,7149.64,14,15
1478,2023-10-10,Car Loan,15022.55,9,39
1503,2023-07-20,Mutual Fund,21099.59,6,45
1892,2024-05-23,Credit Card,8606.38,2,5
1849,2024-03-10,Car Loan,7202.15,12,40
1670,2024-03-15,Mutual Fund,62232.34,13,17
1762,2024-10-26,Mortgage Loan,14869.49,4,20
1686,2024-01-28,Credit Card,75456.1,6,23
1897,2024-07-11,Car Loan,53186.45,4,41
1030,2025-01-13,Fixed Deposit,70904.1,2,11
1193,2024-11-29,Mutual Fund,5582.75,4,47
1500,2024-01-16,Savings Account,74182.15,12,5
1079,2024-05-08,Personal Loan,75290.39,11,23
1970,2024-10-15,Personal Loan,46700.54,12,17
1200,2023-04-08,Mutual Fund,76010.07,7,38
1346,2024-08-09,Mutual Fund,72152.18,5,46
1222,2024-01-24,Car Loan,96836.28,5,12
1091,2024-06-28,Current Account,34976.08,13,22
1815,2024-04-23,Credit Card,10701.79,4,41
1916,2024-07-11,Savings Account,59605.22,14,43
1774,2023-12-24,Car Loan,9785.47,9,42
1114,2024-03-02,Car Loan,84811.72,7,13
1230,2024-02-18,Car Loan,38834.71,11,3
1888,2024-09-20,Personal Loan,69745.03,10,40
1280,2023-06-12,Fixed Deposit,95716.98,9,9
1009,2025-01-02,Current Account,55470.5,9,10
1054,2024-11-04,Current Account,36286.83,14,9
1415,2024-01-22,Credit Card,60604.05,9,2
1959,2024-12-31,Mortgage Loan,30844.65,6,14
1543,2023-08-25,Savings Account,18538.88,9,22
1436,2023-10-11,Mortgage Loan,17857.12,1,43
1490,2023-04-24,Personal Loan,7189.58,7,33
1322,2024-09-11,Personal Loan,44321.1,10,47
1896,2024-04-04,Savings Account,95320.97,11,19
1325,2024-01-27,Mutual Fund,28495.9,12,34
1086,2023-12-13,Mutual Fund,58122.91,14,21
1722,2024-11-10,Car Loan,82784.34,6,23
1100,2023-05-16,Savings Account,58312.84,4,40
1872,2024-04-25,Car Loan,83985.04,3,32
1241,2024-10-27,Savings Account,95300.28,3,49
1034,2023-07-26,Personal Loan,75074.66,1,41
1246,2024-03-03,Mortgage Loan,98480.96,12,26
1590,2023-03-03,Car Loan,92027.82,6,14
1544,2024-08-25,Car Loan,6694.04,9,39
1532,2024-06-04,Car Loan,76152.46,13,8
1801,2023-04-20,Savings Account,32273.48,7,48
1914,2025-01-22,Fixed Deposit,38589.08,3,5
1016,2024-04-26,Fixed Deposit,1627.63,3,5
1315,2023-03-01,Mutual Fund,36088.53,11,43
1897,2023-03-22,Fixed Deposit,98806.19,7,24
1953,2023-05-03,Current Account,32104.32,13,27
1976,2024-11-23,Credit Card,30380.17,6,42
1750,2023-04-25,Savings Account,49942.95,11,23
1169,2024-02-28,Fixed Deposit,12046.35,14,41
1342,2024-08-08,Personal Loan,84299.95,4,29
1737,2024-07-02,Mortgage Loan,33372.81,5,4
1589,2023-10-03,Savings Account,2958.52,6,20
1978,2024-03-28,Savings Account,79834.35,9,40
1663,2023-07-30,Car Loan,69956.6,6,22
1037,2024-04-02,Mutual Fund,69416.7,5,2
1637,2023-05-29,Credit Card,51833.93,1,2
1721,2024-08-11,Mutual Fund,40752.11,12,8
1914,2024-03-18,Mutual Fund,59208.92,12,13
1300,2023-06-24,Fixed Deposit,99180.45,5,28
1183,2024-02-05,Savings Account,23399.09,8,13
1658,2023-11-22,Mortgage Loan,96543.9,14,4
1446,2024-11-21,Car Loan,17537.54,7,48
1328,2024-07-22,Credit Card,98303.58,6,26
1920,2023-12-22,Current Account,15341.78,12,15
1681,2024-06-28,Credit Card,45161.95,12,37
1523,2024-09-16,Mortgage Loan,53682.93,7,33
1636,2023-12-06,Credit Card,98504.64,6,10
1610,2024-01-24,Current Account,47373.0,7,24
1122,2024-09-22,Current Account,26426.42,3,36
1927,2024-03-27,Mutual Fund,74383.27,13,28
1947,2023-03-31,Mortgage Loan,22985.83,9,15
1731,2024-01-14,Mutual Fund,50388.91,3,8
1006,2025-01-12,Mutual Fund,65207.1,8,22
1757,2024-09-30,Credit Card,17040.89,12,6
1303,2023-03-14,Mutual Fund,29600.94,8,18
1571,2023-03-24,Credit Card,17994.18,3,45
1606,2024-07-24,Car Loan,1612.84,14,43
1900,2024-09-05,Savings Account,93269.75,12,7
1913,2024-08-12,Car Loan,64339.57,3,42
1047,2023-07-05,Savings Account,75506.71,10,1
1007,2024-06-05,Fixed Deposit,60605.07,14,5
1870,2024-10-07,Savings Account,84916.31,8,8
1923,2024-05-05,Savings Account,34976.29,10,31
1185,2024-07-04,Personal Loan,38177.36,13,34
1938,2025-02-09,Car Loan,9866.23,4,33
1936,2024-11-19,Mortgage Loan,98961.72,4,43
1994,2024-06-30,Mortgage Loan,95636.23,9,44
1441,2023-04-30,Mutual Fund,12587.47,11,48
1813,2024-07-13,Credit Card,70539.06,6,30
1766,2023-07-30,Fixed Deposit,7150.81,5,18
1592,2024-04-22,Fixed Deposit,93693.3,10,26
1299,2024-09-19,Savings Account,45946.17,2,33
1066,2024-02-17,Current Account,59283.75,14,45
1332,2023-12-02,Current Account,53433.37,13,17
1765,2024-09-27,Savings Account,59786.46,13,8
1381,2024-04-02,Personal Loan,52400.61,11,1
1902,2024-12-01,Car Loan,9392.41,3,4
1869,2024-01-21,Current Account,19493.89,3,6
1300,2024-04-11,Mortgage Loan,65187.94,10,26
1642,2024-10-18,Savings Account,94332.78,1,32
1451,2023-09-05,Current Account,53216.02,14,35
1188,2024-07-19,Mutual Fund,78603.27,3,30
1962,2023-08-10,Car Loan,16924.96,6,19
1801,2024-05-01,Car Loan,96679.55,12,26
1616,2024-11-09,Mortgage Loan,34626.98,6,38
1161,2023-06-30,Credit Card,28559.31,3,29
1857,2024-02-14,Personal Loan,43828.69,6,10
1026,2023-06-04,Personal Loan,96023.9,5,36
1593,2024-03-05,Mortgage Loan,64969.07,2,6
1815,2023-10-10,Savings Account,59550.47,12,22
1848,2024-03-07,Savings Account,62950.7,14,8
1612,2023-12-02,Personal Loan,64368.91,6,8
1981,2024-12-31,Car Loan,84246.32,4,3
1221,2023-09-20,Car Loan,40349.18,6,17
1139,2023-04-12,Current Account,91440.29,4,31
1589,2023-10-30,Personal Loan,36077.98,3,36
1002,2023-07-07,Personal Loan,95870.14,5,11
1237,2023-06-10,Car Loan,20226.84,14,42
1471,2023-12-09,Mutual Fund,64917.66,13,11
1815,2024-08-04,Fixed Deposit,39277.96,8,13
1290,2024-04-15,Savings Account,42630.65,8,29
1657,2023-05-21,Credit Card,27814.58,2,29
1479,2023-05-24,Credit Card,40762.45,3,39
1360,2024-04-16,Personal Loan,10050.26,1,33
1254,2024-12-29,Current Account,82071.03,4,31
1337,2023-02-28,Fixed Deposit,63853.39,13,48
1474,2024-03-02,Mutual Fund,27207.72,10,19
1630,2023-07-26,Mortgage Loan,89856.04,14,33
1728,2025-01-29,Personal Loan,4621.29,4,40
1466,2024-03-25,Credit Card,61944.67,5,25
1812,2024-04-08,Car Loan,40372.76,4,29
1298,2023-11-15,Car Loan,31524.83,8,34
1738,2024-01-03,Personal Loan,70836.13,11,41
1486,2024-03-29,Car Loan,49659.02,8,10
1431,2024-09-22,Fixed Deposit,83329.6,8,42
1543,2023-04-21,Credit Card,62043.88,9,14
1498,2024-04-23,Personal Loan,90605.07,12,17
1325,2023-10-13,Current Account,25364.57,10,31
1720,2023-07-21,Personal Loan,67192.35,13,30
1578,2023-12-02,Mutual Fund,55334.31,11,13
1592,2024-08-13,Fixed Deposit,11901.05,8,43
1881,2024-02-23,Personal Loan,50760.44,10,48
1072,2023-06-21,Mortgage Loan,3177.5,9,35
1644,2024-04-12,Mutual Fund,27634.29,13,31
1324,2023-07-16,Fixed Deposit,12369.91,8,31
1691,2024-06-08,Current Account,91918.97,14,31
1579,2024-12-04,Savings Account,43731.76,1,38
1844,2024-03-06,Mutual Fund,35744.24,12,22
1089,2023-02-13,Current Account,31031.84,14,30
1315,2024-12-25,Mutual Fund,49094.33,6,16
1835,2025-01-28,Credit Card,89419.11,14,25
1045,2024-06-11,Fixed Deposit,13709.52,2,46
1303,2024-06-09,Car Loan,75121.26,1,46
1701,2023-06-28,Current Account,43391.22,10,45
1908,2023-03-23,Savings Account,1042.86,11,24
1493,2024-07-02,Car Loan,1846.52,11,40
1596,2023-03-01,Credit Card,65950.47,14,5
1017,2024-05-21,Savings Account,29177.2,2,33
1583,2023-12-17,Mortgage Loan,10352.75,9,2
1614,2024-08-22,Personal Loan,2615.26,5,29
1022,2023-10-28,Credit Card,98630.24,3,30
1002,2023-09-29,Savings Account,53256.64,8,39
1241,2023-03-19,Mortgage Loan,2200.93,6,18
1015,2024-01-12,Fixed Deposit,80299.98,10,49
1870,2023-09-04,Car Loan,88847.06,5,9
1360,2023-07-02,Credit Card,61271.76,7,8
1370,2023-02-19,Car Loan,34209.19,7,5
1967,2023-05-04,Mutual Fund,98392.14,3,14
1939,2023-03-14,Mutual Fund,77490.07,14,49
1802,2024-02-14,Mortgage Loan,29876.91,11,24
1370,2023-09-29,Mortgage Loan,90026.92,6,20
1375,2023-12-10,Mutual Fund,82438.21,8,15
1780,2023-03-25,Personal Loan,76785.88,14,42
1138,2024-04-28,Mortgage Loan,27775.72,14,14
1432,2023-09-15,Mortgage Loan,55940.53,3,46
1438,2024-01-11,Current Account,73534.54,6,44
1400,2023-09-15,Fixed Deposit,14807.48,6,17
1611,2025-01-04,Mortgage Loan,36404.12,10,26
1077,2025-01-26,Mutual Fund,46624.43,1,14
1825,2023-04-15,Current Account,16595.68,3,26
1430,2025-01-05,Car Loan,74996.34,12,29
1903,2024-12-24,Fixed Deposit,91717.62,9,23
1440,2023-06-22,Mortgage Loan,97557.99,3,35
1428,2023-05-26,Mutual Fund,16349.71,5,2
1256,2024-04-21,Current Account,53513.43,8,35
1024,2024-06-11,Mutual Fund,5868.96,12,6
1492,2024-05-01,Mortgage Loan,81003.95,10,21
1237,2024-07-02,Fixed Deposit,69762.05,13,15
1041,2024-11-20,Mutual Fund,84560.6,14,42
1308,2024-03-04,Personal Loan,10902.93,12,22
1914,2024-05-17,Savings Account,95282.54,14,23
1933,2023-03-10,Car Loan,61126.79,2,16
1029,2025-01-26,Personal Loan,25888.74,2,27
1308,2023-08-23,Mortgage Loan,29317.27,4,14
1469,2024-07-18,Personal Loan,48212.28,7,38
1919,2025-01-20,Mutual Fund,64077.36,6,48
1557,2024-12-07,Mortgage Loan,43494.31,8,40
1771,2023-11-19,Credit Card,6506.86,7,35
1950,2024-10-06,Car Loan,37584.82,12,31
1792,2023-02-23,Fixed Deposit,21184.78,13,24
1612,2023-02-18,Current Account,66768.74,4,25
1068,2023-03-31,Car Loan,49793.99,3,4
1069,2023-07-11,Current Account,4889.49,10,26
1097,2024-11-11,Fixed Deposit,52710.63,1,33
1329,2023-08-18,Fixed Deposit,2737.3,9,23
1887,2024-11-28,Mutual Fund,57673.36,6,43
1616,2023-09-13,Credit Card,61121.39,2,7
1088,2024-09-21,Mortgage Loan,64130.47,11,1
1114,2023-05-06,Savings Account,16789.49,6,48
1900,2024-06-16,Savings Account,62133.49,5,3
1443,2025-01-22,Fixed Deposit,21267.25,5,12
1907,2024-04-16,Mutual Fund,22714.8,14,8
1493,2024-04-04,Credit Card,31341.39,2,8
1631,2024-12-26,Credit Card,68228.32,10,21
1782,2023-10-05,Savings Account,43319.29,10,46
1554,2023-06-14,Fixed Deposit,63029.83,7,30
1384,2023-06-14,Car Loan,35347.14,14,9
1801,2024-04-13,Fixed Deposit,68338.76,12,30
1108,2024-06-07,Mortgage Loan,94524.68,11,28
1891,2024-02-26,Savings Account,78347.0,13,20
1561,2024-10-17,Current Account,29178.78,2,44
1267,2025-01-07,Personal Loan,12511.11,13,8
1629,2023-04-15,Mortgage Loan,44339.77,6,20
1764,2024-05-31,Credit Card,75296.48,6,9
1606,2024-11-23,Mortgage Loan,87036.73,10,34
1153,2023-08-08,Mutual Fund,50438.36,6,6
1495,2023-11-14,Car Loan,74600.32,2,48
1311,2023-04-29,Personal Loan,56244.6,3,14
1374,2024-09-14,Credit Card,84184.12,9,41
1601,2023-09-17,Fixed Deposit,48226.08,3,2
1732,2024-07-27,Mortgage Loan,31766.11,6,19
1844,2023-11-06,Personal Loan,98007.09,1,19
1374,2024-02-06,Savings Account,76984.72,14,20
1029,2024-10-28,Fixed Deposit,61152.59,9,15
1213,2024-03-11,Mutual Fund,58279.16,2,19
1707,2024-05-15,Car Loan,35736.24,11,6
1719,2024-02-25,Savings Account,14260.41,14,19
1479,2023-12-05,Mutual Fund,89688.4,14,14
1356,2023-12-31,Savings Account,25520.22,1,7
1624,2024-05-15,Personal Loan,58277.5,12,35
1838,2023-05-11,Savings Account,82532.01,11,14
1754,2023-10-19,Current Account,57160.12,3,7
1703,2024-11-23,Current Account,28326.23,6,18
1993,2023-12-06,Current Account,58395.2,4,26
1560,2024-09-25,Fixed Deposit,81792.3,7,19
1011,2024-08-05,Fixed Deposit,14275.73,2,34
1158,2024-09-13,Savings Account,10443.23,12,48
1863,2024-09-03,Mortgage Loan,46627.09,10,30
1049,2024-03-07,Current Account,7754.6,1,3
1590,2024-10-06,Credit Card,5630.97,1,45
1142,2025-02-03,Fixed Deposit,1116.97,13,41
1949,2024-06-13,Savings Account,98756.55,4,38
1680,2023-08-05,Savings Account,94602.25,8,1
1035,2024-09-26,Credit Card,37293.27,3,6
1053,2024-04-18,Personal Loan,7181.86,12,38
1688,2024-10-23,Car Loan,49058.42,9,33
1695,2023-09-03,Credit Card,43312.74,10,39
1718,2024-03-26,Current Account,25685.01,7,30
1709,2023-12-30,Current Account,3600.49,10,45
1263,2023-11-15,Mutual Fund,46244.51,8,7
1987,2023-06-16,Current Account,26357.12,6,41
1199,2024-06-26,Car Loan,90668.55,9,12
1486,2023-09-30,Current Account,66235.48,5,22
1452,2024-10-20,Mortgage Loan,33927.76,2,31
1851,2023-08-28,Mutual Fund,42014.25,12,33
1131,2023-04-17,Personal Loan,83563.15,6,26
1472,2023-03-07,Current Account,54970.1,13,32
1902,2023-05-13,Fixed Deposit,71168.23,4,35
1051,2024-08-20,Current Account,38836.93,9,40
1145,2024-04-19,Fixed Deposit,85944.13,14,36
1997,2024-06-10,Mortgage Loan,75440.55,12,8
1734,2025-02-09,Fixed Deposit,88536.13,13,20
1014,2024-01-05,Car Loan,2281.8,4,23
1726,2023-08-10,Mutual Fund,56755.94,13,31
1742,2025-02-03,Current Account,6092.96,11,14
1602,2024-05-11,Credit Card,42229.83,6,13
1382,2024-05-16,Personal Loan,66319.63,5,36
1036,2023-11-09,Mortgage Loan,78739.1,3,11
1787,2025-01-10,Personal Loan,89496.84,12,31
1405,2024-07-23,Mutual Fund,96578.09,1,19
1831,2024-02-13,Car Loan,18586.95,3,13
1907,2024-05-22,Mutual Fund,37036.12,2,16
1448,2024-01-31,Mortgage Loan,99789.16,5,49
1729,2024-03-21,Fixed Deposit,53373.14,11,43
1746,2024-01-02,Credit Card,35980.19,2,1
1725,2024-02-06,Mortgage Loan,20137.9,13,27
1196,2024-02-17,Car Loan,72141.15,6,33
1295,2024-03-13,Current Account,63444.77,7,29
1817,2024-05-20,Personal Loan,80005.69,2,46
1284,2024-09-19,Mortgage Loan,51492.34,6,1
1228,2025-02-08,Credit Card,39226.4,1,20
1030,2024-09-19,Savings Account,17234.95,14,3
1882,2024-07-13,Current Account,7082.65,7,45
1172,2023-05-01,Savings Account,59461.51,1,30
1264,2024-03-30,Mutual Fund,14394.42,11,43
1073,2023-05-12,Fixed Deposit,53931.06,3,1
1103,2023-09-22,Savings Account,85632.82,13,3
1401,2024-05-11,Mortgage Loan,41801.22,8,46
1191,2024-04-21,Personal Loan,80184.87,5,46
1688,2025-02-08,Mortgage Loan,23922.44,2,21
1376,2024-10-11,Mutual Fund,43518.45,10,1
1698,2024-04-28,Fixed Deposit,23926.72,5,28
1424,2024-09-25,Current Account,26963.03,10,42
1428,2024-08-05,Personal Loan,24447.26,11,12
1460,2024-07-08,Mutual Fund,79836.64,12,18
1449,2023-11-06,Current Account,48918.12,13,5
1760,2024-09-03,Mutual Fund,12615.07,12,45
1367,2024-11-02,Mortgage Loan,77925.84,1,27
1304,2023-09-25,Current Account,19997.34,14,37
1337,2024-01-14,Credit Card,45102.49,13,6
1559,2024-04-06,Credit Card,71974.15,8,30
1041,2023-04-13,Mortgage Loan,6235.19,4,1
1644,2023-02-26,Personal Loan,25875.95,14,38
1454,2024-10-13,Car Loan,13317.84,5,4
1940,2023-05-01,Fixed Deposit,78130.72,14,46
1737,2024-12-17,Mortgage Loan,6392.89,7,29
1514,2025-01-12,Fixed Deposit,27405.9,6,27
1902,2024-03-08,Credit Card,72832.33,2,42
1341,2023-06-25,Mortgage Loan,44296.88,6,30
1119,2023-03-09,Credit Card,1979.02,11,39
1947,2024-04-25,Fixed Deposit,99064.12,5,8
1904,2024-03-09,Current Account,6656.5,14,41
1300,2023-03-12,Current Account,82360.46,1,22
1256,2023-03-17,Savings Account,35912.79,11,19
1270,2023-11-29,Savings Account,61976.45,14,28
1757,2024-03-26,Mortgage Loan,20107.69,14,32
1914,2023-08-08,Car Loan,37626.38,13,32
1181,2023-02-20,Fixed Deposit,44536.38,1,41
1368,2023-07-16,Current Account,44073.13,3,27
1643,2023-12-04,Car Loan,57695.04,8,34
1518,2024-01-29,Mutual Fund,91244.95,7,22
1209,2025-01-30,Fixed Deposit,68075.11,11,49
1760,2024-02-16,Car Loan,64690.28,7,12
1631,2023-04-28,Mortgage Loan,25883.55,11,30
1313,2024-06-04,Credit Card,73642.13,3,12
1225,2024-08-10,Personal Loan,27259.09,1,13
1559,2023-04-04,Personal Loan,6335.74,13,33
1373,2023-02-18,Savings Account,97203.82,10,4
1570,2023-11-05,Credit Card,76572.48,7,21
1537,2024-11-02,Fixed Deposit,6188.36,12,31
1147,2023-06-25,Mortgage Loan,67173.19,7,22
1599,2023-02-18,Current Account,69189.55,4,7
1093,2023-09-27,Savings Account,42279.07,10,11
1578,2024-03-26,Fixed Deposit,50076.33,13,18
1893,2024-10-06,Current Account,83094.0,10,42
1729,2023-09-21,Mutual Fund,34479.42,11,48
1943,2023-04-15,Car Loan,53573.0,3,49
1199,2024-11-02,Mortgage Loan,6715.03,11,41
1606,2024-10-20,Mutual Fund,85683.39,7,30
1522,2024-11-01,Current Account,12590.79,14,35
1194,2024-09-05,Fixed Deposit,27073.98,10,7
1939,2024-10-13,Credit Card,68775.68,3,40
1612,2024-05-08,Personal Loan,45841.49,4,6
1609,2024-07-27,Fixed Deposit,49038.33,3,26
1913,2024-07-12,Mutual Fund,9958.98,4,28
1246,2023-02-11,Current Account,95417.98,1,33
1297,2024-08-05,Mutual Fund,9632.42,8,27
1141,2024-04-25,Credit Card,50664.82,6,6
1478,2023-07-09,Credit Card,84641.03,11,44
1337,2023-08-09,Personal Loan,62751.24,2,23
1708,2024-08-05,Mutual Fund,67848.57,14,2
1024,2023-11-23,Car Loan,94079.2,3,3
1937,2024-12-30,Mortgage Loan,29496.26,11,33
1142,2024-11-05,Current Account,46800.89,3,35
1306,2024-11-29,Fixed Deposit,51746.77,8,15
1390,2024-01-07,Mutual Fund,34091.86,12,9
1928,2024-12-11,Mutual Fund,41752.49,4,7
1792,2024-09-15,Current Account,79638.92,8,26
1693,2024-10-13,Mutual Fund,68204.59,10,20
1671,2024-05-07,Savings Account,35053.13,14,7
1951,2024-04-10,Credit Card,9640.86,2,9
1348,2024-02-19,Mutual Fund,89415.2,10,9
1702,2024-10-10,Car Loan,32195.63,2,31
1689,2024-06-05,Mutual Fund,98084.46,2,48
1017,2024-04-20,Mortgage Loan,63424.59,13,25
1653,2023-12-30,Current Account,89194.87,2,10
1052,2023-11-17,Credit Card,20729.21,9,37
1236,2023-03-29,Fixed Deposit,18917.36,4,19
1798,2024-05-16,Fixed Deposit,59897.5,2,38
1348,2023-09-21,Mortgage Loan,30895.75,1,45
1339,2023-07-09,Mutual Fund,71485.25,5,7
1666,2023-10-30,Car Loan,44957.24,7,16
1937,2023-03-11,Savings Account,48547.65,8,44
1181,2024-07-10,Car Loan,5564.68,7,47
1482,2023-05-01,Car Loan,96087.35,7,42
1870,2024-03-13,Personal Loan,11493.24,7,24
1881,2024-02-13,Mutual Fund,7743.63,5,10
1602,2023-04-17,Mutual Fund,83595.8,2,38
1928,2023-08-12,Current Account,92580.45,9,5
1766,2024-08-29,Savings Account,5576.95,6,33
1014,2023-03-08,Car Loan,24185.97,8,32
1182,2024-08-05,Current Account,79809.06,10,46
1596,2023-04-17,Mutual Fund,41670.66,1,49
1268,2024-04-12,Mutual Fund,26712.7,6,1
1042,2023-06-07,Fixed Deposit,29473.35,10,25
1590,2024-10-31,Fixed Deposit,53032.87,3,41
1832,2024-09-13,Mortgage Loan,8790.29,1,49
1974,2024-05-25,Mutual Fund,17184.2,9,31
1306,2023-08-04,Car Loan,96197.95,11,47
1607,2023-09-02,Mutual Fund,87184.11,12,40
1906,2023-08-12,Mortgage Loan,90439.2,8,41
1149,2024-01-15,Current Account,27877.95,12,31
1004,2024-07-21,Mortgage Loan,97554.71,3,31
1725,2024-06-12,Fixed Deposit,39332.06,2,16
1062,2023-06-07,Mutual Fund,13132.56,13,12
1560,2023-12-13,Credit Card,86956.29,11,46
1500,2023-09-12,Car Loan,80825.67,13,36
1672,2024-06-23,Car Loan,84119.57,13,39
1132,2024-02-17,Mortgage Loan,9520.27,6,23
1620,2024-01-21,Mutual Fund,66214.8,11,25
1083,2024-03-23,Mutual Fund,12850.76,7,30
1586,2023-09-05,Mutual Fund,64495.7,2,8
1373,2024-01-08,Credit Card,20243.65,8,44
1618,2023-10-28,Credit Card,38226.52,3,17
1313,2024-04-18,Fixed Deposit,68101.68,2,23
1448,2023-08-26,Credit Card,68458.59,3,13
1622,2024-09-01,Personal Loan,17829.43,13,12
1742,2024-09-16,Mortgage Loan,47980.48,9,49
1813,2024-12-08,Personal Loan,56968.33,4,40
1126,2024-07-02,Personal Loan,5201.71,5,17
1133,2024-12-10,Fixed Deposit,42120.96,11,46
1626,2023-09-11,Mutual Fund,87162.75,8,24
1120,2024-11-30,Savings Account,13881.38,2,17
1492,2023-07-15,Credit Card,9398.03,14,37
1547,2024-03-01,Current Account,40534.64,10,21
1473,2024-10-22,Savings Account,26300.02,9,21
1184,2023-11-04,Personal Loan,59878.18,14,35
1188,2024-05-07,Personal Loan,48601.0,2,5
1534,2024-01-05,Personal Loan,53736.61,7,49
1545,2024-07-12,Personal Loan,16540.67,2,24
1497,2023-07-10,Fixed Deposit,74755.43,1,15
1600,2023-09-21,Fixed Deposit,56867.67,8,22
1838,2023-11-15,Credit Card,53636.53,8,25
1792,2024-08-07,Credit Card,83179.26,10,49
1387,2023-11-02,Mortgage Loan,5959.67,8,15
1826,2024-02-04,Fixed Deposit,55505.17,7,12
1815,2024-12-01,Car Loan,21830.03,14,28
1723,2024-03-15,Personal Loan,50507.82,14,42
1035,2024-07-13,Mortgage Loan,69201.96,6,10
1438,2023-08-01,Savings Account,70615.13,7,48
1304,2023-09-15,Savings Account,93273.89,13,24
1389,2023-04-20,Personal Loan,36484.35,1,25
1602,2024-12-11,Fixed Deposit,65656.1,13,12
1043,2023-05-14,Car Loan,74065.0,14,12
1986,2024-12-16,Credit Card,12089.48,4,25
1332,2024-10-24,Fixed Deposit,87739.13,1,21
1613,2023-02-28,Savings Account,49387.82,9,37
1082,2023-10-20,Personal Loan,23071.45,3,16
1645,2023-06-04,Mutual Fund,89113.33,4,11
1365,2023-10-25,Savings Account,32744.01,5,17
1241,2024-04-24,Savings Account,47570.49,2,16
1613,2024-12-08,Mutual Fund,69172.28,11,2
1356,2023-10-02,Savings Account,17828.32,10,23
1703,2024-12-10,Fixed Deposit,50209.07,9,16
1180,2024-04-07,Mutual Fund,20750.74,5,33
1874,2024-04-15,Personal Loan,13134.04,12,24
1788,2023-10-26,Fixed Deposit,5096.62,1,28
1880,2024-01-08,Mutual Fund,9353.68,9,5
1742,2024-03-17,Credit Card,98426.95,5,44
1151,2023-09-29,Personal Loan,7509.71,1,15
1566,2024-03-31,Fixed Deposit,65765.9,10,48
1311,2024-10-30,Fixed Deposit,14262.9,13,27
1859,2024-08-14,Personal Loan,9913.76,8,40
1554,2024-11-02,Mutual Fund,95085.17,11,40
1139,2024-08-21,Credit Card,43276.58,4,10
1926,2023-10-28,Car Loan,71202.8,13,3
1975,2023-05-08,Personal Loan,99567.33,6,10
1069,2024-05-04,Credit Card,61084.51,14,19
1722,2023-07-08,Personal Loan,93615.8,3,13
1138,2024-02-21,Personal Loan,81684.18,5,35
1072,2023-02-28,Current Account,35500.21,10,45
1924,2023-12-09,Mutual Fund,95546.26,14,6
1876,2024-06-16,Savings Account,42932.52,2,22
1378,2023-07-24,Mutual Fund,2279.11,5,44
1039,2024-02-20,Credit Card,78639.88,10,34
1608,2023-02-14,Mortgage Loan,7058.91,14,29
1023,2023-06-24,Credit Card,10370.51,8,39
1973,2024-11-10,Mortgage Loan,77303.56,7,17
1821,2023-06-02,Credit Card,83086.16,7,44
1848,2024-07-02,Mutual Fund,24232.76,13,21
1308,2024-07-14,Savings Account,27589.41,12,32
